1936,-0.148,-0.074,-0.064,-0.015,-0.021,0.031,0.062,0.097,0.103,-0.130,-0.161,-0.084,-0.033,
1937,-0.091,0.032,0.086,0.010,0.053,0.118,0.249,0.220,0.222,0.116,0.125,0.088,0.104,
1938,0.008,0.008,0.042,-0.024,-0.048,-0.023,-0.022,0.111,0.035,-0.060,-0.157,-0.158,-0.022,
1939,-0.198,-0.147,-0.167,-0.176,-0.108,-0.119,0.022,0.040,0.184,-0.012,-0.015,-0.179,-0.072,
1940,-0.074,-0.200,-0.091,-0.113,-0.013,0.020,0.085,0.022,0.032,0.078,0.086,0.088,-0.005,
1941,-0.006,0.013,-0.034,0.047,-0.001,0.049,0.034,-0.013,0.016,0.214,0.201,0.240,0.065,
1942,0.117,0.299,0.065,0.085,0.154,0.069,0.141,0.043,0.062,0.024,0.142,0.038,0.103,
1943,-0.014,0.011,-0.058,0.031,0.040,0.074,-0.109,0.106,0.124,0.160,0.128,0.224,0.060,
1944,0.126,0.203,0.095,0.036,0.165,0.080,0.161,0.224,0.250,0.304,0.162,0.276,0.177,
1945,0.300,0.150,0.150,0.094,0.127,0.154,0.122,0.145,0.163,0.176,0.202,0.236,0.168,
1946,0.149,0.035,0.175,0.095,0.121,-0.070,0.025,0.010,0.132,0.083,0.117,0.087,0.079,
1947,0.145,0.016,-0.034,-0.017,-0.087,-0.039,-0.040,0.015,0.007,-0.098,-0.004,0.045,-0.005,
1948,0.017,-0.113,0.014,0.014,0.053,0.205,0.024,0.144,-0.002,-0.039,-0.058,0.057,0.029,
1949,0.056,0.118,-0.075,-0.018,0.005,-0.141,-0.068,-0.006,-0.109,-0.051,-0.010,0.054,-0.020,
1950,0.056,-0.009,-0.007,-0.027,-0.036,-0.102,-0.013,-0.001,-0.029,-0.027,0.007,0.040,-0.014,
1951,0.054,-0.037,-0.031,-0.073,0.072,0.110,0.170,0.297,0.289,0.250,0.180,0.213,0.125,
1952,0.183,0.166,0.133,0.131,0.189,0.160,0.100,0.175,0.093,0.140,0.025,0.081,0.133,
1953,0.046,0.069,0.118,0.133,0.137,0.135,0.150,0.239,0.182,0.117,0.136,0.130,0.134,
1954,0.219,0.083,0.017,0.043,-0.007,0.014,-0.091,-0.031,-0.023,-0.094,-0.079,-0.010,0.004,
