1890,-0.327,-0.407,-0.539,-0.426,-0.437,-0.481,-0.473,-0.429,-0.542,-0.549,-0.467,-0.289,-0.446,
1891,-0.356,-0.367,-0.299,-0.296,-0.185,-0.391,-0.476,-0.441,-0.337,-0.359,-0.356,-0.367,-0.351,
1892,-0.372,-0.171,-0.281,-0.386,-0.311,-0.542,-0.610,-0.523,-0.391,-0.440,-0.304,-0.566,-0.407,
1893,-0.340,-0.238,-0.144,-0.557,-0.449,-0.578,-0.442,-0.312,-0.431,-0.350,-0.323,-0.289,-0.371,
1894,-0.244,-0.259,-0.383,-0.429,-0.481,-0.455,-0.400,-0.418,-0.503,-0.470,-0.374,-0.362,-0.397,
1895,-0.252,-0.343,-0.377,-0.464,-0.527,-0.391,-0.375,-0.245,-0.551,-0.553,-0.327,-0.374,-0.398,
1896,-0.178,-0.184,-0.203,-0.246,-0.330,-0.245,-0.220,-0.133,-0.292,-0.315,-0.060,-0.124,-0.211,
1897,-0.167,-0.073,-0.069,-0.163,-0.166,-0.259,-0.384,-0.286,-0.342,-0.450,-0.500,-0.500,-0.279,
1898,-0.322,-0.461,-0.541,-0.668,-0.572,-0.510,-0.581,-0.505,-0.566,-0.658,-0.530,-0.546,-0.537,
1899,-0.363,-0.333,-0.315,-0.441,-0.339,-0.341,-0.483,-0.240,-0.298,-0.416,-0.256,-0.452,-0.357,
1900,-0.234,-0.052,-0.372,-0.349,-0.412,-0.414,-0.298,-0.374,-0.371,-0.495,-0.397,-0.380,-0.345,
1901,-0.258,-0.338,-0.453,-0.415,-0.308,-0.407,-0.467,-0.428,-0.519,-0.478,-0.627,-0.501,-0.434,
1902,-0.435,-0.364,-0.402,-0.439,-0.444,-0.554,-0.406,-0.506,-0.500,-0.652,-0.616,-0.443,-0.480,
1903,-0.533,-0.424,-0.564,-0.584,-0.525,-0.656,-0.553,-0.665,-0.637,-0.767,-0.590,-0.588,-0.591,
1904,-0.576,-0.533,-0.575,-0.556,-0.591,-0.551,-0.581,-0.517,-0.513,-0.657,-0.564,-0.481,-0.559,
1905,-0.426,-0.505,-0.383,-0.490,-0.421,-0.491,-0.470,-0.410,-0.509,-0.443,-0.446,-0.295,-0.441,
1906,-0.166,-0.187,-0.314,-0.250,-0.550,-0.462,-0.468,-0.468,-0.480,-0.500,-0.414,-0.454,-0.393,
1907,-0.356,-0.423,-0.267,-0.350,-0.487,-0.562,-0.507,-0.397,-0.441,-0.479,-0.566,-0.634,-0.456,
1908,-0.565,-0.514,-0.501,-0.632,-0.529,-0.611,-0.564,-0.682,-0.627,-0.660,-0.615,-0.647,-0.596,
1909,-0.675,-0.573,-0.664,-0.581,-0.627,-0.648,-0.750,-0.474,-0.543,-0.673,-0.645,-0.676,-0.628,
